Product_Name,Size,Milk,Whip,Serving_Size_ml,Calories,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium_mg,Carbohydrates_g,Dietary_Fiber_g,Sugar_g,Protein_g,Vitamin_A_%DV,Vitamin_C_%DV,Calcium_%DV,Iron_%DV,Caffiene_milligrams
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,Whole,Whip,473,420,20,13,0.5,55,270,57,2,52,7,20,0,15,30,15
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,Soy,No Whip,473,270,6,3.5,0,0,250,51,3,45,5,6,0,15,35,15
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,Soy,Whip,473,400,17,10,0.4,40,260,55,3,49,6,20,0,20,35,15
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473,270,7,6,0,0,250,51,2,46,2,0,0,2,30,15
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,Coconut,Whip,473,390,18,13,0.4,40,260,56,3,51,3,15,0,4,30,15
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709,360,6,4,0,5,350,71,3,66,9,10,0,25,40,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709,480,17,11,0.4,45,360,76,3,69,9,25,0,25,40,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,2%,No Whip,709,390,9,7,0.2,15,360,71,3,65,9,10,0,25,40,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,2%,Whip,709,510,21,14,0.5,55,370,76,3,69,9,25,2,25,40,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709,410,12,8,0.2,20,350,71,3,65,8,10,0,20,40,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Whole,Whip,709,540,23,15,0.5,60,360,76,3,69,9,20,0,25,40,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709,370,8,4.5,0,0,340,68,4,61,8,8,0,25,50,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Soy,Whip,709,490,20,12,0.4,40,350,72,4,64,8,20,0,25,50,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709,360,10,8,0,0,340,68,3,62,3,0,0,2,40,20
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709,480,21,15,0.4,40,350,73,3,67,3,15,0,4,40,20
Green Tea Crème Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354,210,0.2,0.1,0,0,170,47,1,46,4,6,10,15,2,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354,290,8,5,0.2,30,170,50,1,48,5,15,10,15,2,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,2%,No Whip,354,230,2.5,1.5,0.1,10,170,47,1,46,4,6,10,15,2,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,2%,Whip,354,310,10,6,0.3,40,180,50,1,48,5,15,10,15,2,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,Whole,No Whip,354,240,3.5,2,0.1,10,170,47,1,46,4,6,10,10,2,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,Whole,Whip,354,320,12,7,0.3,40,180,50,1,48,5,15,10,15,2,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,Soy,No Whip,354,220,2,0.2,0,0,160,46,1,44,4,4,10,15,8,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,Soy,Whip,354,300,10,5,0.2,30,170,48,1,45,4,15,10,15,8,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354,210,2.5,2.5,0,0,160,46,1,44,1,0,10,2,2,50
Green Tea Crème Frappuccino® Blended Beverage,Tall,Coconut,Whip,354,290,10,7,0.2,30,170,48,1,47,1,10,10,2,2,50
Green Tea Crème Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473,280,0.3,0.1,0,5,220,64,1,63,5,8,10,15,4,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473,400,11,7,0.3,45,230,68,1,65,6,20,15,20,4,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,2%,No Whip,473,300,3,1.5,0.1,10,230,64,1,63,5,8,15,15,4,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,2%,Whip,473,420,14,9,0.4,50,240,68,1,65,6,20,15,20,4,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,Whole,No Whip,473,320,4.5,2.5,0.1,15,220,64,1,63,5,6,10,15,4,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,Whole,Whip,473,430,16,9,0.5,55,230,68,1,65,6,20,15,15,4,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,Soy,No Whip,473,290,2.5,0.3,0,0,220,62,2,60,5,6,10,15,10,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,Soy,Whip,473,400,13,7,0.3,40,230,65,2,62,5,20,15,20,10,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473,280,3,3,0,0,220,62,1,61,1,0,10,2,4,70
Green Tea Crème Frappuccino® Blended Beverage,Grande,Coconut,Whip,473,390,14,10,0.3,40,230,66,1,64,2,15,15,4,4,70
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709,390,0.4,0.1,0,5,310,88,2,86,8,10,15,25,6,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709,500,12,7,0.3,45,320,91,2,88,9,25,15,25,6,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,2%,No Whip,709,420,4,2.5,0.2,15,320,87,2,86,8,10,15,25,4,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,2%,Whip,709,530,15,10,0.5,55,330,91,2,88,8,25,20,25,4,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709,440,7,4,0.2,20,310,87,2,86,7,10,15,25,6,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Whole,Whip,709,550,18,11,0.5,60,320,91,2,88,8,20,15,25,6,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709,400,3.5,0.4,0,0,300,84,2,81,7,8,15,25,15,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Soy,Whip,709,510,15,7,0.3,40,310,87,2,83,7,20,15,25,15,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709,380,4.5,4,0,0,300,85,2,82,2,0,15,2,4,95
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709,500,16,11,0.3,40,310,88,2,85,2,15,15,4,4,95
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354,140,0.1,0,0,0,135,30,0,30,3,6,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354,220,8,5,0.2,30,140,33,0,32,3,15,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,2%,No Whip,354,150,2,1,0.1,5,140,30,0,29,3,4,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,2%,Whip,354,230,10,6,0.3,35,150,33,0,32,3,15,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Whole,No Whip,354,160,3,1.5,0.1,10,135,30,0,29,3,4,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Whole,Whip,354,240,11,7,0.3,40,140,33,0,32,3,15,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Soy,No Whip,354,140,1.5,0.2,0,0,130,29,0,27,2,4,0,10,4,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Soy,Whip,354,220,9,5,0.2,30,140,31,0,30,3,15,0,10,4,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354,140,2,2,0,0,135,29,0,28,0.2,0,0,0,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Coconut,Whip,354,220,10,7,0.2,30,140,31,0,30,1,10,0,2,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473,190,0.1,0.1,0,0,180,42,0,41,4,6,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473,300,11,7,0.3,45,200,45,0,44,4,20,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,2%,No Whip,473,200,2,1.5,0.1,10,190,42,0,41,4,6,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,2%,Whip,473,320,13,8,0.4,50,200,45,0,44,4,20,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Whole,No Whip,473,220,3.5,2,0.1,10,180,42,0,41,3,6,0,10,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Whole,Whip,473,330,15,9,0.4,50,200,45,0,44,4,20,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Soy,No Whip,473,190,2,0.2,0,0,180,40,0,38,3,4,0,15,6,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Soy,Whip,473,310,13,7,0.3,40,190,43,0,41,4,15,0,15,6,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473,190,2.5,2.5,0,0,180,40,0,39,0.2,0,0,0,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Coconut,Whip,473,300,14,9,0.3,40,190,43,0,42,1,15,0,2,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709,260,0.1,0.1,0,5,260,59,0,58,6,10,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709,380,11,7,0.3,45,270,63,0,61,6,25,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,2%,No Whip,709,290,3.5,2,0.1,15,270,59,0,57,6,10,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,2%,Whip,709,410,15,9,0.5,55,280,62,0,61,6,20,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709,310,6,3,0.2,15,260,59,0,57,5,8,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Whole,Whip,709,420,17,10,0.5,60,280,62,0,61,6,20,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709,270,2.5,0.4,0,0,260,56,1,53,5,6,0,20,8,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Soy,Whip,709,390,14,7,0.3,40,270,59,1,56,5,20,0,20,8,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709,270,4,3.5,0,0,260,57,0,55,0.4,0,0,0,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709,380,15,11,0.3,40,270,60,0,58,1,15,0,2,0,40
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354,170,0.1,0.1,0,0,140,38,0,37,3,6,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354,250,8,5,0.2,30,150,41,0,39,4,15,6,15,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,2%,No Whip,354,180,2,1,0.1,5,150,38,0,37,3,6,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,2%,Whip,354,260,10,6,0.3,35,160,40,0,39,4,15,6,15,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Whole,No Whip,354,190,3,1.5,0.1,10,140,38,0,37,3,4,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Whole,Whip,354,270,11,7,0.3,40,150,40,0,39,3,15,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Soy,No Whip,354,170,1.5,0.2,0,0,140,37,1,35,3,4,6,10,6,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Soy,Whip,354,250,9,5,0.2,30,150,39,1,37,3,15,6,15,6,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354,170,2,2,0,0,140,37,0,35,0.3,0,6,2,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Coconut,Whip,354,250,10,7,0.2,30,150,39,0,38,1,10,6,2,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473,230,0.2,0.1,0,0,200,53,0,52,4,8,6,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473,340,11,7,0.3,45,210,56,0,54,5,20,8,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,2%,No Whip,473,250,2.5,1.5,0.1,10,200,53,0,51,4,6,8,15,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,2%,Whip,473,360,14,8,0.4,50,210,56,0,54,5,20,8,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Whole,No Whip,473,260,4,2,0.1,10,200,53,0,51,4,6,6,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Whole,Whip,473,370,15,9,0.4,55,210,56,0,54,4,20,8,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Soy,No Whip,473,240,2,0.2,0,0,190,51,1,49,3,4,6,15,8,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Soy,Whip,473,350,13,7,0.3,40,200,54,1,51,4,15,8,15,8,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473,230,2.5,2.5,0,0,190,51,0,49,0.4,0,6,2,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Coconut,Whip,473,340,14,9,0.3,40,200,54,0,53,1,15,8,4,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709,300,0.2,0.1,0,5,270,70,0,68,6,10,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709,420,11,7,0.3,45,280,73,0,70,7,25,8,25,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,2%,No Whip,709,330,3.5,2,0.1,15,280,69,0,68,6,10,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,2%,Whip,709,450,15,9,0.5,55,290,73,0,70,7,20,8,25,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709,350,6,3,0.2,15,270,69,0,68,6,8,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Whole,Whip,709,460,17,10,0.5,60,280,73,0,70,6,20,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709,310,3,0.4,0,0,260,67,1,63,5,6,8,20,10,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Soy,Whip,709,430,14,7,0.3,40,270,70,1,66,6,20,8,25,10,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709,300,3.5,3.5,0,0,260,67,1,65,1,0,8,2,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709,420,15,10,0.3,40,270,70,1,68,1,15,8,4,4,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Nonfat,No Whip,354,170,0.1,0.1,0,0,160,39,0,38,4,6,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Nonfat,Whip,354,250,8,5,0.2,30,170,41,0,40,4,15,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,2%,No Whip,354,190,2,1,0.1,10,170,39,0,38,4,6,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,2%,Whip,354,270,10,6,0.3,40,170,41,0,39,4,15,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Whole,No Whip,354,200,3.5,2,0.1,10,160,39,0,38,3,6,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Whole,Whip,354,280,11,7,0.3,40,170,41,0,39,4,15,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Soy,No Whip,354,180,1.5,0.2,0,0,160,37,1,35,3,4,0,10,6,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Soy,Whip,354,260,10,5,0.2,30,160,39,1,37,3,15,0,15,6,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Coconut,No Whip,354,170,2.5,2,0,0,160,37,0,36,0.2,0,0,0,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Coconut,Whip,354,250,10,7,0.2,30,160,39,0,38,1,10,0,2,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Nonfat,No Whip,473,240,0.1,0.1,0,8,230,56,0,55,5,8,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Nonfat,Whip,473,360,11,7,0.3,45,240,60,0,57,5,20,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,2%,No Whip,473,270,3,1.5,0.1,10,240,56,0,55,5,8,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,2%,Whip,473,380,14,8,0.4,55,250,59,0,57,5,20,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Whole,No Whip,473,280,4.5,2.5,0.1,15,230,56,0,55,4,6,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Whole,Whip,473,400,16,10,0.5,55,240,59,0,57,5,20,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Soy,No Whip,473,250,2.5,0.3,0,0,220,54,1,51,4,6,0,15,8,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Soy,Whip,473,370,13,7,0.3,40,230,57,1,54,5,20,0,20,8,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Coconut,No Whip,473,240,3,3,0,0,220,54,0,52,0.3,0,0,0,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Coconut,Whip,473,360,14,10,0.3,40,240,57,0,56,1,15,0,2,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Nonfat,No Whip,709,320,0.2,0.1,0,5,300,73,0,71,7,10,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Nonfat,Whip,709,430,11,7,0.3,45,310,76,0,73,7,25,0,25,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,2%,No Whip,709,350,4,2,0.1,15,310,73,0,71,7,10,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,2%,Whip,709,460,15,9,0.5,55,320,76,0,73,7,25,0,25,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Whole,No Whip,709,370,7,4,0.2,20,300,73,0,71,6,10,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Whole,Whip,709,490,18,11,0.5,60,310,76,0,73,7,20,0,25,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Soy,No Whip,709,330,3,0.4,0,0,290,69,1,66,6,8,0,25,10,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Soy,Whip,709,440,14,7,0.3,40,300,73,1,68,6,20,0,25,10,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Coconut,No Whip,709,310,4.5,4,0,0,290,69,0,67,0.5,0,0,0,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Coconut,Whip,709,430,15,11,0.3,40,300,73,0,70,1,15,0,2,0,0
Caramel Apple Spice,Kids,No Milk,No Whip,236,140,0,0,0,0,10,35,0,33,0,0,0,0,0,0
Caramel Apple Spice,Kids,No Milk,Whip,236,210,6,3.5,0.2,20,20,40,0,37,0.3,6,0,0,0,0
Caramel Apple Spice,Short,No Milk,No Whip,236,140,0,0,0,0,10,35,0,33,0,0,0,0,0,0
Caramel Apple Spice,Short,No Milk,Whip,236,210,6,3.5,0.2,20,20,40,0,37,0.3,6,0,0,0,0
Caramel Apple Spice,Tall,No Milk,No Whip,354,210,0,0,0,0,15,53,0,49,0,0,0,0,0,0
Caramel Apple Spice,Tall,No Milk,Whip,354,300,7,4.5,0.2,25,30,59,0,55,0.4,8,0,2,0,0
Caramel Apple Spice,Grande,No Milk,No Whip,473,280,0,0,0,0,20,70,0,65,0,0,0,0,0,0
Caramel Apple Spice,Venti®,No Milk,No Whip,591,360,0,0,0,0,25,89,0,83,0,0,0,0,0,0
Caramel Apple Spice,Venti®,No Milk,Whip,591,450,8,5,0.2,30,40,95,0,88,0.5,10,0,2,0,0
Hot Chocolate,Kids,Nonfat,No Whip,236,140,1.5,1,0,5,70,26,2,23,7,10,0,20,15,15
Hot Chocolate,Kids,Nonfat,Whip,236,200,6,4,0.2,20,95,29,2,24,8,10,2,15,20,15
Hot Chocolate,Kids,2%,No Whip,236,170,4.5,3,0.1,15,80,26,2,22,7,10,0,20,15,15
Hot Chocolate,Kids,2%,Whip,236,230,10,6,0.3,30,85,28,2,24,7,15,0,20,20,15
Hot Chocolate,Kids,Whole,No Whip,236,190,7,4,0.2,15,70,26,2,22,7,8,0,20,15,15
Hot Chocolate,Kids,Whole,Whip,236,250,12,7,0.3,35,80,28,2,24,7,15,0,20,20,15
Hot Chocolate,Kids,Soy,No Whip,236,150,3.5,1,0,0,60,23,3,18,6,6,0,20,25,15
Hot Chocolate,Kids,Soy,Whip,236,210,9,4.5,0.2,20,65,25,3,20,6,10,0,20,25,15
Hot Chocolate,Kids,Coconut,No Whip,236,140,5,4.5,0,0,70,23,2,20,2,0,0,0,15,15
Hot Chocolate,Kids,Coconut,Whip,236,200,10,8,0.2,20,75,26,2,22,2,6,0,2,20,15
Hot Chocolate,Short,Nonfat,No Whip,236,140,1.5,1,0,5,70,26,2,23,7,10,0,20,15,15
Hot Chocolate,Short,Nonfat,Whip,236,200,6,4,0.2,20,95,29,2,24,8,10,2,15,20,15
Hot Chocolate,Short,2%,No Whip,236,170,4.5,3,0.1,15,80,26,2,22,7,10,0,20,15,15
Hot Chocolate,Short,2%,Whip,236,230,10,6,0.3,30,85,28,2,24,7,15,0,20,20,15
Hot Chocolate,Short,Whole,No Whip,236,190,7,4,0.2,15,70,26,2,22,7,8,0,20,15,15
Hot Chocolate,Short,Whole,Whip,236,250,12,7,0.3,35,80,28,2,24,7,15,0,20,20,15
Hot Chocolate,Short,Soy,No Whip,236,150,3.5,1,0,0,60,23,3,18,6,6,0,20,25,15
Hot Chocolate,Short,Soy,Whip,236,210,9,4.5,0.2,20,65,25,3,20,6,10,0,20,25,15
Hot Chocolate,Short,Coconut,No Whip,236,140,5,4.5,0,0,70,23,2,20,2,0,0,0,15,15
Hot Chocolate,Short,Coconut,Whip,236,200,10,8,0.2,20,75,26,2,22,2,6,0,2,20,15
Hot Chocolate,Tall,Nonfat,No Whip,354,210,2,1,0,5,110,37,3,32,11,15,0,30,25,20
Hot Chocolate,Tall,Nonfat,Whip,354,280,8,5,0.2,30,115,40,3,34,11,25,0,30,25,20
Hot Chocolate,Tall,2%,No Whip,354,250,7,4.5,0.2,20,125,37,3,32,11,15,0,30,25,20
Hot Chocolate,Tall,2%,Whip,354,320,13,8,0.4,45,130,39,3,34,11,20,2,30,25,20
Hot Chocolate,Tall,Whole,No Whip,354,280,10,6,0.3,25,110,37,3,32,10,10,0,30,25,20
Hot Chocolate,Tall,Whole,Whip,354,350,16,10,0.4,50,120,39,3,34,11,20,0,30,25,20
Hot Chocolate,Tall,Soy,No Whip,354,220,6,1.5,0,0,95,32,4,25,9,10,0,30,40,20
Hot Chocolate,Tall,Soy,Whip,354,290,12,5,0.2,25,100,35,4,28,9,15,0,30,40,20
Hot Chocolate,Tall,Coconut,No Whip,354,210,8,7,0,0,110,33,3,28,3,0,0,2,25,20
Hot Chocolate,Tall,Coconut,Whip,354,280,14,10,0.2,25,115,36,3,31,3,6,0,2,25,20
Hot Chocolate,Grande,Nonfat,No Whip,473,270,2.5,1.5,0,5,140,47,4,41,14,20,0,40,35,25
Hot Chocolate,Grande,Nonfat,Whip,473,350,10,6,0.2,35,150,51,4,43,15,30,0,40,35,25
Hot Chocolate,Grande,2%,No Whip,473,320,9,6,0.3,25,160,47,4,41,14,20,2,40,35,25
Hot Chocolate,Grande,2%,Whip,473,400,16,10,0.5,55,170,50,4,43,14,25,2,40,35,25
Hot Chocolate,Grande,Whole,No Whip,473,360,13,8,0.3,35,150,47,4,41,13,15,0,35,35,25
Hot Chocolate,Grande,Whole,Whip,473,440,20,12,0.5,60,150,50,4,43,14,25,0,35,35,25
Hot Chocolate,Grande,Soy,No Whip,473,280,8,2,0,0,125,41,5,32,12,15,0,40,50,25
Hot Chocolate,Grande,Soy,Whip,473,360,15,7,0.2,25,130,44,5,35,12,20,0,40,50,25
Hot Chocolate,Grande,Coconut,No Whip,473,270,10,9,0,0,140,42,4,35,4,0,0,2,35,25
Hot Chocolate,Grande,Coconut,Whip,473,350,17,13,0.2,25,150,46,4,38,4,8,0,2,35,30
Hot Chocolate,Venti®,Nonfat,No Whip,591,350,3.5,2,0,10,180,63,5,55,18,25,0,50,40,35
Hot Chocolate,Venti®,Nonfat,Whip,591,430,10,6,0.2,35,190,66,5,58,18,35,0,50,45,35
Hot Chocolate,Venti®,2%,No Whip,591,420,11,7,0.4,35,200,62,5,55,17,25,2,50,40,35
Hot Chocolate,Venti®,2%,Whip,591,500,19,12,0.5,60,210,66,5,57,18,30,2,50,45,35
Hot Chocolate,Venti®,Whole,No Whip,591,470,17,10,0.4,45,190,62,5,55,17,20,0,45,40,35
Hot Chocolate,Venti®,Whole,Whip,591,550,24,14,0.5,70,190,66,5,57,17,30,0,45,45,35
Hot Chocolate,Venti®,Soy,No Whip,591,370,9,2.5,0,0,160,55,7,44,15,15,0,50,60,35
Hot Chocolate,Venti®,Soy,Whip,591,450,17,7,0.2,25,170,58,7,46,15,25,0,50,60,35
Hot Chocolate,Venti®,Coconut,No Whip,591,360,13,11,0,0,180,57,5,48,4,0,0,2,40,35
Hot Chocolate,Venti®,Coconut,Whip,591,430,20,15,0.2,25,190,60,5,51,5,8,0,4,45,35
Lemonade,Kids,No Milk,No Whip,354,80,0,0,0,0,0,21,0,21,0.1,0,25,0,0,0
Lemonade,Tall,No Milk,No Whip,354,80,0,0,0,0,0,21,0,21,0.1,0,25,0,0,0
Lemonade,Grande,No Milk,No Whip,473,110,0,0,0,0,1,29,0,29,0.2,0,30,0,0,0
Lemonade,Venti®,No Milk,No Whip,709,150,0,0,0,0,1,41,0,41,0.2,0,45,0,0,0
Lemonade,Trenta,No Milk,No Whip,887,180,0,0,0,0,1,49,0,49,0.3,0,50,0,0,0
Milk,Tall,Nonfat,No Whip,354,140,0.3,0.2,0,10,170,20,0,20,14,25,0,45,0,0
Milk,Tall,2%,No Whip,354,200,8,4,0.2,30,190,19,0,19,13,20,2,45,0,0
Milk,Tall,Whole,No Whip,354,240,13,7,0.4,40,170,19,0,19,13,20,0,40,0,0
Milk,Tall,Soy,No Whip,354,160,6,1,0,0,150,13,2,10,11,15,0,45,20,0
